DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.25-16.58.50, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.952017ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Character/MoleSkeletalMesh.uasset, AllOfLoadPackage_Duration=0.454322ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001181ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.026256ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.007667ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.659358ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_244, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Character/MoleSkeletalMesh.uasset, FlushAsyncLoading=0.007372ms, FlushStreamingFunc=0.002656ms, BlockTillAllRequestsFinished=0.002068ms, ResetLoadersForSaveUnMarkAllObjects=0.053693ms, TagPackageExports=0.005312ms, BeginCacheForCookedPlatformData=0.002358ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Character/MoleAnim_Walk_PhysicsAsset.uasset, AllOfLoadPackage_Duration=0.474680ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001475ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.030387ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009142ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.738129ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_245, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Character/MoleAnim_Walk_PhysicsAsset.uasset, FlushAsyncLoading=0.008851ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.058413ms, TagPackageExports=0.005309ms, BeginCacheForCookedPlatformData=0.002362ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Character/MoleAnim_Walk_Anim.uasset, AllOfLoadPackage_Duration=0.506543ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001471ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037763ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008851ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.731047ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_246, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Character/MoleAnim_Walk_Anim.uasset, FlushAsyncLoading=0.009146ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.057530ms, TagPackageExports=0.005607ms, BeginCacheForCookedPlatformData=0.002656ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Character/MoleAnim_Walk.uasset, AllOfLoadPackage_Duration=0.566132ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002064ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.028908ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010327ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.820145ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_247, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Character/MoleAnim_Walk.uasset, FlushAsyncLoading=0.015933ms, FlushStreamingFunc=0.004128ms, BlockTillAllRequestsFinished=0.003837ms, ResetLoadersForSaveUnMarkAllObjects=0.064608ms, TagPackageExports=0.005901ms, BeginCacheForCookedPlatformData=0.002656ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_353, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf733C4DD6__529E6D0B2619C7B75659EEDAFA8F2BE70B89F065, StartTime=2015.11.25-16.58.58, HierarchicalDDC, DataSize=141545 bytes, Retrieved=true, Duration=0.572037ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_354, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf733C4DD6__D1BB83477E7138E81A74231F403025228F5604C7, StartTime=2015.11.25-16.58.58, HierarchicalDDC, DataSize=109707 bytes, Retrieved=true, Duration=0.428069ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_355, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_DC__C235E05409BAEDCAD6E66305E6E070759344EE91, StartTime=2015.11.25-16.58.58, HierarchicalDDC, DataSize=67989 bytes, Retrieved=true, Duration=0.559054ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_356, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0DD2665D4241D3F9F7C1BF8F4380F21__EDB432833A407B713943E4B300EFBDC039AE83ED, StartTime=2015.11.25-16.58.58, HierarchicalDDC, DataSize=26404 bytes, Retrieved=true, Duration=0.341039ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_357, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0DD2665D4241D3F9F__64D46849A666249511B2127F236718710A5B9E8F, StartTime=2015.11.25-16.58.58, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.157241ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Character/MineCont.uasset, AllOfLoadPackage_Duration=441.179343ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.097651ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.695057ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.031568ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=1.169734ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=115.137223ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_248, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Character/MineCont.uasset, FlushAsyncLoading=0.012979ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.120070ms, TagPackageExports=41.258232ms, BeginCacheForCookedPlatformData=0.035401ms, SerializeImports=1.371823ms, GatherLocalizableTextData=0.005603ms, MarkNames=0.061363ms, SerializeSummary=0.013866ms, SerializeNames=0.214774ms, SerializeGatherableTextData=0.003245ms, BuildExportMap=0.535157ms, SortExportsNonSeekfree=3.815439ms, SortExportsSeekfreeConstructor=0.069622ms, SortExportsSeekfreeInner=4.380394ms, SortExportsSeekfree=0.007965ms, BuildDependencyMap=0.107091ms, SerializeImportMap=0.018291ms, SerializeExportMap=0.045136ms, SerializeDependencyMap=0.012688ms, SerializeStringAssetReferenceMap=0.002358ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015046ms, SerializeExports=0.349592ms, SerializeBulkData=0.011507ms, AsyncWrite=0.085261ms, UnaccountedTime=0.136591ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/AI/patrollingai2.uasset, AllOfLoadPackage_Duration=0.574395ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002064ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.033926ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010919ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.844333ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_249, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/AI/patrollingai2.uasset, FlushAsyncLoading=0.016227ms, FlushStreamingFunc=0.005014ms, BlockTillAllRequestsFinished=0.004426ms, ResetLoadersForSaveUnMarkAllObjects=0.080537ms, TagPackageExports=0.005607ms, BeginCacheForCookedPlatformData=0.002656ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_358, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf488741CC__61F16AE3639BE96130D3CBA983AAFFAC345B37AE, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=308992 bytes, Retrieved=true, Duration=0.661425ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_359, CachedDataProbablyExists, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_358, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115059ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_360, GetCachedData, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_358, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.323631ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_361, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf488741CC__512EB77CCDD85A3B8E6B2B8B132A6F872AF04C2A, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=210156 bytes, Retrieved=true, Duration=0.591800ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_362, CachedDataProbablyExists, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_361, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082605ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_363, GetCachedData, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_361, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.348412ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_364, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE33E1924__495E70295F436ED54D35C237F2CC3EED9DA91B4C, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=98571 bytes, Retrieved=true, Duration=0.399448ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_365, CachedDataProbablyExists, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_364, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.119776ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_366, GetCachedData, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_364, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.185858ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_367, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE33E1924__EE04AD0BE4CA32F2C76F91B2E6834AB0791F169D, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=65241 bytes, Retrieved=true, Duration=0.279084ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_368, CachedDataProbablyExists, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_367, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070803ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_369, GetCachedData, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_367, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.137478ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_370, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE00E67C0__6C28CE03A5C1E33886F013C2BED44AFCE11A3124, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=514284 bytes, Retrieved=true, Duration=1.338780ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_371, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE00E67C0__19393E45F868C3F326DDBC7436BCBAA6A04B5C26, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=386908 bytes, Retrieved=true, Duration=0.924282ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_372, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE00E67C0__C08A1973F3D0A6F310BEBD500428A54AD81CE26F, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=500487 bytes, Retrieved=true, Duration=1.236409ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_373, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE00E67C0__D868F222013716FCAE9C4BA9F9B54A7BED6D3F0D, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=376635 bytes, Retrieved=true, Duration=0.882685ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_374, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf3E52472A__DB585892277229582C61E1953204CBD818C65ABF, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=117087 bytes, Retrieved=true, Duration=0.398271ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_375, CachedDataProbablyExists, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_374, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087623ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_376, GetCachedData, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_374, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.203855ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_377, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf3E52472A__EFC3977C943DF922390BD58150F8884640DF67EE, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=79814 bytes, Retrieved=true, Duration=0.338972ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_378, CachedDataProbablyExists, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_377, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.090275ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_379, GetCachedData, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_377, StartTime=2015.11.25-16.58.59, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.168160ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/AI/patrollingai.uasset, AllOfLoadPackage_Duration=682.897739ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.064611ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.685025ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.040125ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=1.098935ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=124.070883ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_250, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/AI/patrollingai.uasset, FlushAsyncLoading=0.013571ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.217132ms, TagPackageExports=48.759296ms, BeginCacheForCookedPlatformData=0.032157ms, SerializeImports=1.016032ms, GatherLocalizableTextData=0.005607ms, MarkNames=0.061363ms, SerializeSummary=0.012685ms, SerializeNames=0.267580ms, SerializeGatherableTextData=0.003245ms, BuildExportMap=0.445180ms, SortExportsNonSeekfree=3.044855ms, SortExportsSeekfreeConstructor=0.023011ms, SortExportsSeekfreeInner=9.325445ms, SortExportsSeekfree=0.010032ms, BuildDependencyMap=0.082307ms, SerializeImportMap=0.016224ms, SerializeExportMap=0.030093ms, SerializeDependencyMap=0.009440ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023011ms, SerializeExports=0.289708ms, SerializeBulkData=0.010915ms, AsyncWrite=0.091456ms, UnaccountedTime=0.146326ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_380, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__AE4BAC871ABD901FB8D57505725AF0C2AED3BF90, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=37497 bytes, Retrieved=true, Duration=0.315078ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_381, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_05A1D3A745BE299E3E27C8974CF8CEB__A39BD7F1F58A0C8C25129C734ECF1023B5025CED, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=36220 bytes, Retrieved=true, Duration=0.250764ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_382, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_05A1D3A745BE299E3__02B5269A72B82B77C8858C58BDE7E4A854A80CE3, StartTime=2015.11.25-16.58.59, HierarchicalDDC, DataSize=6697 bytes, Retrieved=true, Duration=0.103846ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Teleport.uasset, AllOfLoadPackage_Duration=49.132787ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.176713ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046909ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.301801ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=25.553662ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
