DDCTransactionId0A855BE446F765509920C7AD9372958E_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.12-19.05.59, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.131680ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId01ADEB4146358F7F906B66A7AC9D13F8_52, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___CF70F1551B9B3BAA91EF94E1C1B6B6F013D72556, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.190284ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId686CA0594DAED070154B62A5F19F1B05_56, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___E4261310C6827BE0699E0E38E182C3B841FFD2EB, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=3.465250ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId3A965A87411E1E591848C2B84C3AF182_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___8840DF5883E6EC5500D3350FB12B05898FBAE0C5, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=2.977297ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionIdFF242E6643E21054C67D7EB7D79CCECA_53, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___656A5593B9A79465290398ABD19F32BF841D32E1, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=2.575781ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_253, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_N.uasset, FlushAsyncLoading=0.017997ms, FlushStreamingFunc=0.005014ms, BlockTillAllRequestsFinished=0.004426ms, ResetLoadersForSaveUnMarkAllObjects=0.244565ms, TagPackageExports=0.055462ms, BeginCacheForCookedPlatformData=0.032157ms, SerializeImports=0.051335ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003833ms, SerializeSummary=0.008851ms, SerializeNames=0.019178ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009146ms, SortExportsNonSeekfree=0.004128ms, SortExportsSeekfreeConstructor=0.010327ms, SortExportsSeekfreeInner=0.161078ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.006787ms, SerializeImportMap=0.005014ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015046ms, SerializeExports=0.050742ms, SerializeBulkData=0.153113ms, AsyncWrite=0.167862ms, UnaccountedTime=0.138070ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, AllOfLoadPackage_Duration=0.043664ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008557ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049859ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.022717ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.411263ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_254, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, FlushAsyncLoading=0.017405ms, FlushStreamingFunc=0.005014ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.311833ms, TagPackageExports=0.171110ms, BeginCacheForCookedPlatformData=0.008557ms, SerializeImports=0.256073ms, GatherLocalizableTextData=0.005603ms, MarkNames=0.015639ms, SerializeSummary=0.013866ms, SerializeNames=0.096470ms, SerializeGatherableTextData=0.004720ms, BuildExportMap=0.113580ms, SortExportsNonSeekfree=0.084080ms, SortExportsSeekfreeConstructor=0.010327ms, SortExportsSeekfreeInner=0.464942ms, SortExportsSeekfree=0.005312ms, BuildDependencyMap=0.014160ms, SerializeImportMap=0.005901ms, SerializeExportMap=0.006489ms, SerializeDependencyMap=0.002950ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027139ms, SerializeExports=0.082899ms, SerializeBulkData=0.009738ms, AsyncWrite=0.089981ms, UnaccountedTime=0.168748ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, AllOfLoadPackage_Duration=0.064313ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008851ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.082016ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018880ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.435058ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_255, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, FlushAsyncLoading=0.023011ms, FlushStreamingFunc=0.006493ms, BlockTillAllRequestsFinished=0.005309ms, ResetLoadersForSaveUnMarkAllObjects=0.284690ms, TagPackageExports=0.058413ms, BeginCacheForCookedPlatformData=0.004426ms, SerializeImports=0.088211ms, GatherLocalizableTextData=0.003833ms, MarkNames=0.007670ms, SerializeSummary=0.010032ms, SerializeNames=0.046022ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.061069ms, SortExportsNonSeekfree=0.031270ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.427771ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.011507ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002950ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015635ms, SerializeExports=0.051331ms, SerializeBulkData=0.008557ms, AsyncWrite=0.060480ms, UnaccountedTime=0.074934ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige.uasset, AllOfLoadPackage_Duration=0.043072ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004720ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051040ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016522ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.895182ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_256, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige.uasset, FlushAsyncLoading=0.014454ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.217132ms, TagPackageExports=0.044551ms, BeginCacheForCookedPlatformData=0.003833ms, SerializeImports=0.069626ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.005014ms, SerializeSummary=0.007965ms, SerializeNames=0.031568ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.038646ms, SortExportsNonSeekfree=0.024781ms, SortExportsSeekfreeConstructor=0.007968ms, SortExportsSeekfreeInner=0.234537ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.009738ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015929ms, SerializeExports=0.042189ms, SerializeBulkData=0.008259ms, AsyncWrite=0.058413ms, UnaccountedTime=0.066675ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, AllOfLoadPackage_Duration=0.060774ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009444ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052806ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.022423ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.317747ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_257, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, FlushAsyncLoading=0.015635ms, FlushStreamingFunc=0.005309ms, BlockTillAllRequestsFinished=0.003837ms, ResetLoadersForSaveUnMarkAllObjects=0.282921ms, TagPackageExports=0.134233ms, BeginCacheForCookedPlatformData=0.006489ms, SerializeImports=0.198547ms, GatherLocalizableTextData=0.005603ms, MarkNames=0.013866ms, SerializeSummary=0.011213ms, SerializeNames=0.088800ms, SerializeGatherableTextData=0.004426ms, BuildExportMap=0.103254ms, SortExportsNonSeekfree=0.120070ms, SortExportsSeekfreeConstructor=0.015046ms, SortExportsSeekfreeInner=0.761140ms, SortExportsSeekfree=0.006787ms, BuildDependencyMap=0.018880ms, SerializeImportMap=0.006489ms, SerializeExportMap=0.006489ms, SerializeDependencyMap=0.004720ms, SerializeStringAssetReferenceMap=0.003245ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024192ms, SerializeExports=0.125088ms, SerializeBulkData=0.014160ms, AsyncWrite=0.094995ms, UnaccountedTime=0.107091ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, AllOfLoadPackage_Duration=0.043072ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010028ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.087619ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.022419ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=12.410123ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_258, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, FlushAsyncLoading=0.019766ms, FlushStreamingFunc=0.005309ms, BlockTillAllRequestsFinished=0.005018ms, ResetLoadersForSaveUnMarkAllObjects=0.261676ms, TagPackageExports=1.470652ms, BeginCacheForCookedPlatformData=0.009146ms, SerializeImports=1.679819ms, GatherLocalizableTextData=0.007078ms, MarkNames=0.008263ms, SerializeSummary=0.013866ms, SerializeNames=0.133935ms, SerializeGatherableTextData=0.005607ms, BuildExportMap=0.027142ms, SortExportsNonSeekfree=0.007372ms, SortExportsSeekfreeConstructor=0.013277ms, SortExportsSeekfreeInner=2.196982ms, SortExportsSeekfree=0.007670ms, BuildDependencyMap=0.012685ms, SerializeImportMap=0.006489ms, SerializeExportMap=0.004426ms, SerializeDependencyMap=0.004131ms, SerializeStringAssetReferenceMap=0.003539ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.033338ms, SerializeExports=3.270544ms, SerializeBulkData=0.022124ms, AsyncWrite=0.582952ms, UnaccountedTime=0.121545ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, AllOfLoadPackage_Duration=0.035107ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.013277ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054579ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.022128ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.932287ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_259, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, FlushAsyncLoading=0.014752ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.259612ms, TagPackageExports=1.099818ms, BeginCacheForCookedPlatformData=0.008848ms, SerializeImports=1.272995ms, GatherLocalizableTextData=0.005309ms, MarkNames=0.011507ms, SerializeSummary=0.013273ms, SerializeNames=0.146329ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.137772ms, SortExportsNonSeekfree=0.166684ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=1.686014ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.016522ms, SerializeImportMap=0.007078ms, SerializeExportMap=0.005018ms, SerializeDependencyMap=0.003245ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.026848ms, SerializeExports=2.602920ms, SerializeBulkData=0.014458ms, AsyncWrite=0.325993ms, UnaccountedTime=0.097353ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_286, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_39__D0D9F1B0869ECBFBB38CD110A6313A4CC97967D4, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=10049 bytes, Retrieved=true, Duration=0.479694ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_287, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_185D6B4F4AD6DB147B0D89866C89BD2__2725A9DD659D5B7167AB4D45C4649C8424B7F5B8, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=6348 bytes, Retrieved=true, Duration=0.877965ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_288, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_185D6B4F4AD6DB147__2FEFBDC4E913574A4182FDD933EEBBCDC0AF5437, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=2137 bytes, Retrieved=true, Duration=0.422761ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_289, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufB6FF54DE__2D94A9D69B978960EDA9D9B59C0995573D190964, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=140822 bytes, Retrieved=true, Duration=0.388831ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_290, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufB6FF54DE__CBEF8B89BE30CAD85EDE1B7F13D18B6A06676486, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=109092 bytes, Retrieved=true, Duration=0.852596ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Geometry/Meshes/TemplateFloor.uasset, AllOfLoadPackage_Duration=14.032118ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006784ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058413ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013866ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.222352ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_260, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Geometry/Meshes/TemplateFloor.uasset, FlushAsyncLoading=0.013866ms, FlushStreamingFunc=0.006195ms, BlockTillAllRequestsFinished=0.004128ms, ResetLoadersForSaveUnMarkAllObjects=0.203561ms, TagPackageExports=0.054285ms, BeginCacheForCookedPlatformData=0.003833ms, SerializeImports=0.072278ms, GatherLocalizableTextData=0.003837ms, MarkNames=0.004720ms, SerializeSummary=0.009146ms, SerializeNames=0.034515ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.017703ms, SortExportsNonSeekfree=0.007372ms, SortExportsSeekfreeConstructor=0.007968ms, SortExportsSeekfreeInner=0.619825ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.008851ms, SerializeImportMap=0.003248ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015046ms, SerializeExports=0.074640ms, SerializeBulkData=0.009734ms, AsyncWrite=0.055760ms, UnaccountedTime=0.074048ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Geometry/Meshes/CubeMaterial.uasset, AllOfLoadPackage_Duration=0.050448ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007965ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050448ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.022128ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.300839ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_261, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Geometry/Meshes/CubeMaterial.uasset, FlushAsyncLoading=0.012685ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.198252ms, TagPackageExports=0.377327ms, BeginCacheForCookedPlatformData=0.007078ms, SerializeImports=0.411253ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.004128ms, SerializeSummary=0.008851ms, SerializeNames=0.078179ms, SerializeGatherableTextData=0.004131ms, BuildExportMap=0.024781ms, SortExportsNonSeekfree=0.016816ms, SortExportsSeekfreeConstructor=0.013571ms, SortExportsSeekfreeInner=1.168851ms, SortExportsSeekfree=0.007082ms, BuildDependencyMap=0.012390ms, SerializeImportMap=0.005603ms, SerializeExportMap=0.005018ms, SerializeDependencyMap=0.004128ms, SerializeStringAssetReferenceMap=0.003543ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.030681ms, SerializeExports=1.110438ms, SerializeBulkData=0.018291ms, AsyncWrite=0.169631ms, UnaccountedTime=0.115942ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_291, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_EC__81B316288C74A1C032F827E2E46F34938359C68A, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=15377 bytes, Retrieved=true, Duration=0.743441ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_292, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C06F4805469AF1F43951FC9D9ABD2ED__23CA2FA42E0AE6267BF87EE10646A317484C33E4, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=9114 bytes, Retrieved=true, Duration=0.589438ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_293, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_C06F4805469AF1F43__F876C557423E3DE3AA8C18D648BB3221B1219B03, StartTime=2015.11.12-19.06.22, HierarchicalDDC, DataSize=2797 bytes, Retrieved=true, Duration=0.476450ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Geometry/Meshes/1M_Cube_Chamfer.uasset, AllOfLoadPackage_Duration=4.382454ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004131ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053693ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012390ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.380185ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_262, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Geometry/Meshes/1M_Cube_Chamfer.uasset, FlushAsyncLoading=0.015635ms, FlushStreamingFunc=0.005014ms, BlockTillAllRequestsFinished=0.004426ms, ResetLoadersForSaveUnMarkAllObjects=0.207100ms, TagPackageExports=0.056349ms, BeginCacheForCookedPlatformData=0.004131ms, SerializeImports=0.068147ms, GatherLocalizableTextData=0.003837ms, MarkNames=0.004422ms, SerializeSummary=0.009146ms, SerializeNames=0.029504ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.017405ms, SortExportsNonSeekfree=0.007670ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.693582ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013866ms, SerializeExports=0.069920ms, SerializeBulkData=0.010028ms, AsyncWrite=0.058707ms, UnaccountedTime=0.063132ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
